Date,Basic Industries,Capital Goods,Consumer Durables,Consumer Non-Durables,Consumer Services,Energy,Finance,Public Utilities,Technology,Transportation
2015-02-17,103.31848955598201,106.95200850324149,100.98603926442532,103.28067650644624,113.23608461649484,104.80109109036142,97.54382469642847,102.49005134532463,103.38664020956739,99.47319997356455
2015-02-18,103.4954543013018,107.72289037832003,101.80709480033667,103.25921472478848,112.86848946461436,103.36578025664555,96.79068855815818,103.6039026501431,103.11206023922055,99.77585919938085
2015-02-19,103.10679641864348,108.4806785011854,100.75840923687716,103.14407893412982,113.13519439218702,101.51373251391014,96.40583218667963,102.54649389845683,103.83927542007265,99.37166418893734
2015-02-20,103.32043365399525,110.41866100897673,100.87088454913325,103.84942891680467,114.372883429063,102.02405166026722,97.28817599374487,102.59562608619208,103.32100265044684,99.79393194118438
2015-02-23,102.96333034776785,109.56705025057767,101.39049109097111,104.1213031151093,113.91031475211257,101.10019063790415,96.09923044407012,102.46414157581644,102.46158249029733,99.42218923613196
2015-02-24,104.61989714446007,109.96761121474708,100.98756733324996,105.06618606317244,114.39754083105743,102.67181142791975,97.3056452399666,103.24545068684685,102.96829151889291,99.31033827554366
2015-02-25,104.46740779541494,109.2960090582856,100.8332847264222,104.64272342833371,115.43451068956625,103.11379628111162,97.44014389700675,102.39529344749998,104.05925630322861,99.35101305109815
2015-02-26,104.15622087898481,108.6670456953359,100.94412088790774,105.66917296949117,115.03150703054995,101.59124685288477,97.53241937555153,102.44855029727475,106.08242762762086,98.42429533499931
2015-02-27,104.50889514613881,107.9835978492346,100.58762749448684,105.98204573657549,114.15114839700165,101.75306789863035,97.0624251174462,102.22214485242537,106.28639507767357,98.10597426378253
2015-03-02,104.35484524894309,109.30518333392718,101.55783525810051,106.1526219819466,115.5842074064261,100.85347513878114,98.23417823161593,101.10049617474519,108.36037952801168,98.69060954744965
2015-03-03,103.95214860533628,108.91302574507765,101.59481530092222,105.70970806914303,115.3922745520273,100.6811267914168,98.36759154829909,100.50130746883656,108.79349805131898,97.25834700197133
2015-03-04,102.92520379168381,108.31096291962352,100.62782754166439,104.23856639471907,114.66821633144824,100.17027493605887,98.05181740680689,100.07577303034579,108.75720868410279,97.23806471832349
2015-03-05,102.92171192237089,108.63435373336594,100.6661643540344,104.00451941941824,115.73507940489456,99.52209922947816,97.96013372325595,100.61346227420049,109.01091428780585,97.3386128885196
2015-03-06,100.17153957330372,107.4676300894744,99.317339308054,101.59451454071318,113.91195833648635,97.74416781758804,96.93441547300917,97.938294489359,107.62273891283405,96.41303100967271
2015-03-09,100.1315077124057,108.35841920679331,99.58041886911738,101.39131256701839,114.08924325333383,97.62214129733582,97.21078617408348,98.22340538609036,107.84075388190033,96.66968290476625
2015-03-10,97.75611140566329,106.43427983529159,97.95573361202213,99.7694128062908,111.67348997340983,95.44151162993975,94.82333989434225,96.91294350720395,105.25253029519862,95.1123029668122
2015-03-11,97.34179255453272,106.5051225770745,97.48218047740703,99.12362439342715,111.02602372286887,95.0705182423205,95.59481475299775,96.84426151583277,104.45491368773439,95.31919411890047
2015-03-12,97.91402427302536,108.1740513989494,98.87107176734322,100.96534807786401,113.75631059648607,94.79410208217611,97.57483793485066,98.49205482588168,105.41726796322291,96.19703035876184
2015-03-13,96.93690693698115,107.0296665478848,98.58625538514278,99.77353868891436,112.82364185873274,93.56592071162729,96.90682862394453,98.17320290344131,104.0433859194523,95.6354386685979
2015-03-16,98.64233150852667,109.04494868813757,99.5555131576109,100.53478585708582,113.96823593505499,94.63815150653215,97.60647889133675,100.31486912653982,105.38963446847305,97.3683312494498
2015-03-17,98.57295878633705,108.86033022264681,98.9344016887683,100.0890629413189,113.36758378278185,94.95413960198776,97.83288347102422,99.86749525529417,105.06727625007196,96.95243828652288
2015-03-18,100.31441386422355,110.1990129391981,100.398611206579,101.38551141219214,114.09961519389158,97.91659184504609,98.26900428767154,102.2346642747696,106.69272130161586,97.98882113493016
2015-03-19,98.67992352343049,109.78108331077667,99.91090815721047,100.90304514081743,113.37042298000624,96.44733222758093,96.80179909295809,100.61433785739366,106.43306347513308,97.20835540343053
2015-03-20,100.87027347233031,111.0743594925956,101.64757982736018,101.66798537149091,115.08771749638653,98.67999603095981,98.0239168383657,100.81360662866324,106.71992783512565,97.49556583105445
2015-03-23,101.7719800898508,111.06727284331399,101.90233024482049,102.12182629788857,114.26988703395912,99.30518577211464,97.2498489932651,100.91192637053494,106.78047317743436,94.90156437847189
